timestamp(gps),latitude,longitude,altitude,timestamp(sensor),temperature,pressure,humidity
1758544939,0.0,0.0,0.0,1758544941,26.71,85.31,1002.51
1758544939,0.0,0.0,0.0,1758544941,26.71,85.31,1002.51
1758544941,0.0,0.0,0.0,1758544941,26.71,85.31,1002.51
1758544943,0.0,0.0,0.0,1758544941,26.71,85.31,1002.51
1758544945,0.0,0.0,0.0,1758544941,26.71,85.31,1002.51
1758544945,0.0,0.0,0.0,1758544946,26.81,85.17,1002.54
1758544945,0.0,0.0,0.0,1758544946,26.81,85.17,1002.54
1758544947,0.0,0.0,0.0,1758544946,26.81,85.17,1002.54
1758544949,0.0,0.0,0.0,1758544946,26.81,85.17,1002.54
1758544951,0.0,0.0,0.0,1758544946,26.81,85.17,1002.54
1758544951,0.0,0.0,0.0,1758544952,26.88,84.97,1002.56
1758544951,0.0,0.0,0.0,1758544952,26.88,84.97,1002.56
1758544953,0.0,0.0,0.0,1758544952,26.88,84.97,1002.56
1758544955,0.0,0.0,0.0,1758544952,26.88,84.97,1002.56
1758544955,0.0,0.0,0.0,1758544957,26.96,84.77,1002.58
1758544955,0.0,0.0,0.0,1758544957,26.96,84.77,1002.58
1758544957,0.0,0.0,0.0,1758544957,26.96,84.77,1002.58
1758544959,0.0,0.0,0.0,1758544957,26.96,84.77,1002.58
1758544961,0.0,0.0,0.0,1758544957,26.96,84.77,1002.58
1758544961,0.0,0.0,0.0,1758544962,27.02,84.63,1002.60
1758544961,0.0,0.0,0.0,1758544962,27.02,84.63,1002.60
1758544963,0.0,0.0,0.0,1758544962,27.02,84.63,1002.60
1758544965,0.0,0.0,0.0,1758544962,27.02,84.63,1002.60
1758544967,0.0,0.0,0.0,1758544962,27.02,84.63,1002.60
1758544967,0.0,0.0,0.0,1758544968,27.08,84.59,1002.60
1758544967,0.0,0.0,0.0,1758544968,27.08,84.59,1002.60
1758544969,0.0,0.0,0.0,1758544968,27.08,84.59,1002.60
1758544971,0.0,0.0,0.0,1758544968,27.08,84.59,1002.60
1758544971,0.0,0.0,0.0,1758544973,27.13,84.58,1002.61
1758544971,0.0,0.0,0.0,1758544973,27.13,84.58,1002.61
1758544973,0.0,0.0,0.0,1758544973,27.13,84.58,1002.61
1758544975,0.0,0.0,0.0,1758544973,27.13,84.58,1002.61
1758544977,0.0,0.0,0.0,1758544973,27.13,84.58,1002.61
1758544979,0.0,0.0,0.0,1758544973,27.13,84.58,1002.61
1758544981,0.0,0.0,0.0,1758544973,27.13,84.58,1002.61
1758544983,0.0,0.0,0.0,1758544973,27.13,84.58,1002.61
1758544985,0.0,0.0,0.0,1758544973,27.13,84.58,1002.61
1758544987,0.0,0.0,0.0,1758544973,27.13,84.58,1002.61
1758544989,0.0,0.0,0.0,1758544973,27.13,84.58,1002.61
1758544991,0.0,0.0,0.0,1758544973,27.13,84.58,1002.61
1758544993,0.0,0.0,0.0,1758544973,27.13,84.58,1002.61
1758544995,0.0,0.0,0.0,1758544973,27.13,84.58,1002.61
1758544997,0.0,0.0,0.0,1758544973,27.13,84.58,1002.61
1758544999,0.0,0.0,0.0,1758544973,27.13,84.58,1002.61
1758545001,0.0,0.0,0.0,1758544973,27.13,84.58,1002.61
1758545003,0.0,0.0,0.0,1758544973,27.13,84.58,1002.61
1758545005,0.0,0.0,0.0,1758544973,27.13,84.58,1002.61
1758545007,0.0,0.0,0.0,1758544973,27.13,84.58,1002.61
1758545009,0.0,0.0,0.0,1758544973,27.13,84.58,1002.61
1758545011,0.0,0.0,0.0,1758544973,27.13,84.58,1002.61
1758545013,0.0,0.0,0.0,1758544973,27.13,84.58,1002.61
1758545015,0.0,0.0,0.0,1758544973,27.13,84.58,1002.61
1758545017,0.0,0.0,0.0,1758544973,27.13,84.58,1002.61
1758545019,0.0,0.0,0.0,1758544973,27.13,84.58,1002.61
1758545021,0.0,0.0,0.0,1758544973,27.13,84.58,1002.61
1758545023,0.0,0.0,0.0,1758544973,27.13,84.58,1002.61
1758545025,0.0,0.0,0.0,1758544973,27.13,84.58,1002.61
1758545027,0.0,0.0,0.0,1758544973,27.13,84.58,1002.61
1758545029,0.0,0.0,0.0,1758544973,27.13,84.58,1002.61
1758545031,0.0,0.0,0.0,1758544973,27.13,84.58,1002.61
1758545033,0.0,0.0,0.0,1758544973,27.13,84.58,1002.61
1758545035,0.0,0.0,0.0,1758544973,27.13,84.58,1002.61
1758545037,0.0,0.0,0.0,1758544973,27.13,84.58,1002.61
1758545039,0.0,0.0,0.0,1758544973,27.13,84.58,1002.61
1758545041,0.0,0.0,0.0,1758544973,27.13,84.58,1002.61
1758545043,0.0,0.0,0.0,1758544973,27.13,84.58,1002.61
1758545045,0.0,0.0,0.0,1758544973,27.13,84.58,1002.61
1758545047,0.0,0.0,0.0,1758544973,27.13,84.58,1002.61
1758545049,0.0,0.0,0.0,1758544973,27.13,84.58,1002.61
1758545051,0.0,0.0,0.0,1758544973,27.13,84.58,1002.61
1758545053,0.0,0.0,0.0,1758544973,27.13,84.58,1002.61
1758545055,0.0,0.0,0.0,1758544973,27.13,84.58,1002.61
1758545057,0.0,0.0,0.0,1758544973,27.13,84.58,1002.61
1758545059,0.0,0.0,0.0,1758544973,27.13,84.58,1002.61
1758545061,0.0,0.0,0.0,1758544973,27.13,84.58,1002.61
1758545063,0.0,0.0,0.0,1758544973,27.13,84.58,1002.61
1758545065,0.0,0.0,0.0,1758544973,27.13,84.58,1002.61
1758545067,0.0,0.0,0.0,1758544973,27.13,84.58,1002.61
1758545069,0.0,0.0,0.0,1758544973,27.13,84.58,1002.61
1758545071,0.0,0.0,0.0,1758544973,27.13,84.58,1002.61
1758545073,0.0,0.0,0.0,1758544973,27.13,84.58,1002.61
1758545075,0.0,0.0,0.0,1758544973,27.13,84.58,1002.61
1758545077,0.0,0.0,0.0,1758544973,27.13,84.58,1002.61
1758545079,0.0,0.0,0.0,1758544973,27.13,84.58,1002.61
1758545081,23.7807365,90.3786552,24.36,1758544973,27.13,84.58,1002.61
1758545083,23.7807409,90.3786553,23.79,1758544973,27.13,84.58,1002.61
1758545085,23.7807498,90.3786542,23.44,1758544973,27.13,84.58,1002.61
1758545087,23.7807566,90.3786543,23.11,1758544973,27.13,84.58,1002.61
1758545089,23.780769,90.378656,22.44,1758544973,27.13,84.58,1002.61
1758545091,23.7807833,90.3786606,21.86,1758544973,27.13,84.58,1002.61
1758545093,23.7807892,90.3786622,21.35,1758544973,27.13,84.58,1002.61
1758545095,23.7807974,90.3786658,21.04,1758544973,27.13,84.58,1002.61
1758545097,23.7808025,90.378669,21.02,1758544973,27.13,84.58,1002.61
1758545099,23.7808024,90.3786703,20.8,1758544973,27.13,84.58,1002.61
1758545101,23.7808072,90.3786738,22.47,1758544973,27.13,84.58,1002.61
1758545103,23.7808117,90.3786708,23.26,1758544973,27.13,84.58,1002.61
1758545105,23.7808256,90.3786705,24.7,1758544973,27.13,84.58,1002.61
1758545107,23.7808336,90.3786664,24.82,1758544973,27.13,84.58,1002.61
1758545109,23.7808335,90.3786624,26.25,1758544973,27.13,84.58,1002.61
1758545111,23.7808386,90.3786706,27.99,1758544973,27.13,84.58,1002.61
1758545113,23.7808555,90.3786674,29.4,1758544973,27.13,84.58,1002.61
1758545115,23.7808723,90.3786697,31.66,1758544973,27.13,84.58,1002.61
1758545118,23.7808911,90.3786745,34.14,1758544973,27.13,84.58,1002.61
1758545120,23.7808965,90.378687,35.53,1758544973,27.13,84.58,1002.61
1758545122,23.7809115,90.3786889,37.16,1758544973,27.13,84.58,1002.61
1758545124,23.7809152,90.3786873,39.16,1758544973,27.13,84.58,1002.61
1758545126,23.7809161,90.3786858,41.79,1758544973,27.13,84.58,1002.61
1758545128,23.7809224,90.3786902,44.07,1758544973,27.13,84.58,1002.61
1758545130,23.7809268,90.3786936,45.87,1758544973,27.13,84.58,1002.61
1758545132,23.7809103,90.3786991,48.16,1758544973,27.13,84.58,1002.61
1758545134,23.7809093,90.3786882,50.57,1758544973,27.13,84.58,1002.61
1758545136,23.7809205,90.3786921,52.77,1758544973,27.13,84.58,1002.61
1758545138,23.780908,90.3786953,55.35,1758544973,27.13,84.58,1002.61
1758545140,23.7808948,90.3787006,61.8,1758544973,27.13,84.58,1002.61
1758545142,23.7808903,90.3786946,65.82,1758544973,27.13,84.58,1002.61
1758545144,23.7809076,90.3786874,71.62,1758544973,27.13,84.58,1002.61
1758545146,23.7809415,90.3786704,73.72,1758544973,27.13,84.58,1002.61
1758545148,23.7809407,90.3786648,74.19,1758544973,27.13,84.58,1002.61
1758545150,23.7808978,90.3786602,77.33,1758544973,27.13,84.58,1002.61
1758545152,23.7808872,90.3786528,78.38,1758544973,27.13,84.58,1002.61
1758545154,23.7808948,90.3786448,79.1,1758544973,27.13,84.58,1002.61
1758545156,23.7809242,90.3786379,60.56,1758544973,27.13,84.58,1002.61
1758545158,23.7809212,90.3786352,52.51,1758544973,27.13,84.58,1002.61
1758545160,23.7809057,90.3786375,49.32,1758544973,27.13,84.58,1002.61
1758545162,23.7808893,90.3786415,48.31,1758544973,27.13,84.58,1002.61
1758545164,23.7808854,90.3786505,46.94,1758544973,27.13,84.58,1002.61
1758545166,23.7808868,90.3786542,44.63,1758544973,27.13,84.58,1002.61
1758545168,23.7808752,90.3786916,45.16,1758544973,27.13,84.58,1002.61
1758545170,23.7808455,90.378684,46.27,1758544973,27.13,84.58,1002.61
1758545172,23.7807946,90.3786762,53.13,1758544973,27.13,84.58,1002.61
1758545174,23.7807443,90.3786618,64.58,1758544973,27.13,84.58,1002.61
1758545176,23.7807067,90.3786605,77.62,1758544973,27.13,84.58,1002.61
1758545178,23.7806832,90.3786181,68.32,1758544973,27.13,84.58,1002.61
1758545180,23.7806702,90.3785973,59.11,1758544973,27.13,84.58,1002.61
1758545182,23.7806666,90.3785902,49.6,1758544973,27.13,84.58,1002.61
1758545184,23.7806596,90.3786091,47.72,1758544973,27.13,84.58,1002.61
1758545186,23.780646,90.378617,49.47,1758544973,27.13,84.58,1002.61
1758545188,23.7806359,90.3786379,55.25,1758544973,27.13,84.58,1002.61
1758545190,23.7806356,90.3786741,59.7,1758544973,27.13,84.58,1002.61
1758545192,23.7806533,90.3787093,62.5,1758544973,27.13,84.58,1002.61
1758545194,23.7806561,90.3787386,63.6,1758544973,27.13,84.58,1002.61
1758545196,23.7806634,90.3787658,65.61,1758544973,27.13,84.58,1002.61
1758545198,23.7806747,90.3787953,63.22,1758544973,27.13,84.58,1002.61
1758545200,23.7806853,90.3788287,60.05,1758544973,27.13,84.58,1002.61
1758545202,23.7807001,90.3788374,57.64,1758544973,27.13,84.58,1002.61
1758545204,23.7807095,90.3788538,57.12,1758544973,27.13,84.58,1002.61
1758545206,23.7807311,90.3788872,52.4,1758544973,27.13,84.58,1002.61
1758545208,23.7807459,90.3789006,52.82,1758544973,27.13,84.58,1002.61
1758545210,23.7807566,90.3789124,53.5,1758544973,27.13,84.58,1002.61
1758545212,23.7807666,90.3789142,55.11,1758544973,27.13,84.58,1002.61
1758545214,23.7808036,90.3789108,54.17,1758544973,27.13,84.58,1002.61
1758545216,23.7808206,90.3789038,55.36,1758544973,27.13,84.58,1002.61
1758545218,23.7808475,90.378913,55.78,1758544973,27.13,84.58,1002.61
1758545220,23.7808607,90.3789143,56.49,1758544973,27.13,84.58,1002.61
1758545222,23.7808798,90.3789298,56.2,1758544973,27.13,84.58,1002.61
1758545224,23.7808949,90.3789388,55.95,1758544973,27.13,84.58,1002.61
1758545226,23.7809092,90.3789561,"54.78
1758545228",1758544973,27.13,84.58,1002.61
1758545234,23.7809463,90.3790096,58.88,1758544973,27.13,84.58,1002.61
1758545236,23.7809522,90.3790248,59.75,1758544973,27.13,84.58,1002.61
1758545238,23.7809632,90.3790291,61.29,1758544973,27.13,84.58,1002.61
1758545240,23.7809526,90.3790088,64.48,1758544973,27.13,84.58,1002.61
1758545242,23.7809915,90.3789958,65.57,1758544973,27.13,84.58,1002.61
1758545244,23.7810843,90.3789411,71.39,1758544973,27.13,84.58,1002.61
1758545246,23.7810843,90.3789411,71.39,1758544973,27.13,84.58,1002.61
1758545248,23.7809614,90.379076,57.16,1758544973,27.13,84.58,1002.61
1758545250,23.7809614,90.379076,57.16,1758544973,27.13,84.58,1002.61
1758545252,23.7809614,90.379076,57.16,1758544973,27.13,84.58,1002.61
1758545254,23.7809614,90.379076,57.16,1758544973,27.13,84.58,1002.61
1758545256,23.7811125,90.3785327,40.44,1758544973,27.13,84.58,1002.61
1758545256,23.7811125,90.3785327,40.44,1758545256,27.68,77.22,1002.60
1758545256,23.7811125,90.3785327,40.44,1758545256,27.68,77.22,1002.60
1758545258,23.7811125,90.3785327,40.44,1758545256,27.68,77.22,1002.60
1758545260,23.7811125,90.3785327,40.44,1758545256,27.68,77.22,1002.60
1758545260,23.7811125,90.3785327,40.44,1758545261,27.99,68.17,1002.58
1758545260,23.7811125,90.3785327,40.44,1758545261,27.99,68.17,1002.58
1758545262,23.7811125,90.3785327,40.44,1758545261,27.99,68.17,1002.58
1758545264,23.7811125,90.3785327,40.44,1758545261,27.99,68.17,1002.58
1758545266,23.7811125,90.3785327,40.44,1758545261,27.99,68.17,1002.58
1758545266,23.7811125,90.3785327,40.44,1758545267,28.22,62.26,1002.57
1758545266,23.7811125,90.3785327,40.44,1758545267,28.22,62.26,1002.57
1758545268,23.7811125,90.3785327,40.44,1758545267,28.22,62.26,1002.57
1758545270,23.7811125,90.3785327,40.44,1758545267,28.22,62.26,1002.57
1758545272,23.7811125,90.3785327,40.44,1758545267,28.22,62.26,1002.57
1758545272,23.7811125,90.3785327,40.44,1758545272,28.39,59.41,1002.56
1758545272,23.7811125,90.3785327,40.44,1758545272,28.39,59.41,1002.56
1758545274,23.7811125,90.3785327,40.44,1758545272,28.39,59.41,1002.56
1758545276,23.7811125,90.3785327,40.44,1758545272,28.39,59.41,1002.56
1758545276,23.7811125,90.3785327,40.44,1758545278,28.51,57.76,1002.56
1758545276,23.7811125,90.3785327,40.44,1758545278,28.51,57.76,1002.56
1758545278,23.7811125,90.3785327,40.44,1758545278,28.51,57.76,1002.56
1758545280,23.7811125,90.3785327,40.44,1758545278,28.51,57.76,1002.56
1758545282,23.7811125,90.3785327,40.44,1758545278,28.51,57.76,1002.56
1758545282,23.7811125,90.3785327,40.44,1758545283,28.61,56.25,1002.55
1758545282,23.7811125,90.3785327,40.44,1758545283,28.61,56.25,1002.55
1758545284,23.7811125,90.3785327,40.44,1758545283,28.61,56.25,1002.55
1758545286,23.7811125,90.3785327,40.44,1758545283,28.61,56.25,1002.55
